MatchID,x,1,2,Timestamp
1563173599,3.97,1.925,3.915,2022-11-16 08:12:46
1563026767,3.60,3.88,1.968,2022-11-16 08:13:52
1563032872,3.01,3.63,2.23,2022-11-16 08:13:52
1563108486,3.14,2.079,4.21,2022-11-16 08:13:52
1563173599,3.97,1.917,3.994,2022-11-16 08:17:22
1562868529,3.583,4.032,1.94,2022-11-16 08:20:35
1563173599,3.97,1.917,3.91,2022-11-16 08:22:15
1563173599,3.97,1.917,3.929,2022-11-16 08:23:58
1563173599,4.00,1.892,4.005,2022-11-16 08:27:26
1562868529,3.583,4.032,1.945,2022-11-16 08:29:11
1562868529,3.583,4.032,1.935,2022-11-16 08:42:23
1563173599,3.976,1.909,4.005,2022-11-16 08:59:08
1563173599,3.99,1.892,4.005,2022-11-16 09:02:32
1563173599,3.99,1.895,3.997,2022-11-16 09:23:53
1562868529,3.583,4.032,1.935,2022-11-16 09:32:56
1563173599,3.91,1.97,3.80,2022-11-16 09:32:56
1563173599,3.95,1.925,3.904,2022-11-16 09:34:33
1563173599,3.93,1.952,3.856,2022-11-16 09:36:07
1563173599,3.97,1.909,3.965,2022-11-16 09:39:19
1563173599,3.95,1.925,3.893,2022-11-16 09:41:00
1562868529,3.64,4.143,1.935,2022-11-16 09:46:06
1563173599,3.95,1.925,3.90,2022-11-16 09:52:54
1562868529,3.64,4.143,1.935,2022-11-16 09:59:46
1563173599,3.96,1.925,3.90,2022-11-16 09:59:46
1562868529,3.64,4.157,1.935,2022-11-16 10:04:44
1563173599,3.95,1.925,3.952,2022-11-16 10:18:29
1562868529,3.64,4.149,1.935,2022-11-16 10:27:06
1562868529,3.67,4.149,1.935,2022-11-16 10:30:15
1563173599,3.99,1.892,4.049,2022-11-16 10:35:15
1563173599,3.98,1.892,4.049,2022-11-16 10:36:52
1563173599,3.98,1.90,4.049,2022-11-16 10:48:26
1563173599,4.01,1.885,4.07,2022-11-16 10:51:59
1563173599,4.01,1.869,4.131,2022-11-16 10:57:29
1563173599,4.002,1.877,4.07,2022-11-16 11:02:24
1563173599,4.002,1.884,4.051,2022-11-16 11:04:07
1563173599,4.02,1.877,4.051,2022-11-16 11:05:51
1563173599,3.97,1.917,3.997,2022-11-16 11:09:19
1563173599,3.90,1.925,3.975,2022-11-16 11:12:52
1563173599,3.82,1.961,3.888,2022-11-16 11:13:52
1562944376,3.366,2.47,2.575,2022-11-16 11:15:07
1563173599,3.83,1.961,3.888,2022-11-16 11:15:34
1563173599,3.806,1.97,3.888,2022-11-16 11:19:01
1562868529,3.67,4.149,1.935,2022-11-16 11:21:19
1563173599,3.81,1.961,3.89,2022-11-16 11:21:19
1562944376,3.366,2.47,2.575,2022-11-16 11:22:30
1563173599,3.83,1.96,3.93,2022-11-16 11:22:55
1563173599,3.83,1.96,3.957,2022-11-16 11:24:29
1563173599,3.83,1.952,3.957,2022-11-16 11:26:08
1563173599,3.82,1.952,3.957,2022-11-16 11:32:43
1563173599,3.86,1.92,4.039,2022-11-16 11:34:25
1563173599,3.831,1.925,4.063,2022-11-16 11:51:20
1562868529,3.67,4.306,1.935,2022-11-16 12:06:42
1563173599,3.83,1.928,4.03,2022-11-16 12:06:42
1562868529,3.67,4.332,1.935,2022-11-16 12:08:27
1563173599,3.83,1.939,4.03,2022-11-16 12:08:27
1563173599,3.82,1.939,4.01,2022-11-16 12:10:13
1563173599,3.82,1.939,3.996,2022-11-16 12:13:47
1562868529,3.67,4.332,1.935,2022-11-16 12:15:38
1563173599,3.82,1.939,3.996,2022-11-16 12:15:38
1562868529,3.68,4.332,1.935,2022-11-16 12:17:14
1563173599,3.877,1.934,4.00,2022-11-16 12:17:14
